EmployeeID,Name,Age,Gender,Department,JobRole,Education,YearsAtCompany,MonthlyIncome,PerformanceRating,Attrition,OverTime,WorkLifeBalance,TrainingTimesLastYear,JobSatisfaction
E9269,Christopher Bolton,59,Female,Marketing,Manager,Bachelors,1,42974,3,No,No,2,1,1
E9270,Erin Aguirre,32,Male,Sales,Executive,Masters,15,36437,1,No,No,3,5,3
E9271,Valerie Rodriguez,50,Female,Sales,Analyst,Bachelors,5,53837,3,Yes,No,3,4,2
E9272,Peter Thompson,52,Female,Sales,Executive,Bachelors,15,138936,4,No,No,3,3,4
E9273,Terri Davis,46,Female,Sales,Engineer,Masters,12,130825,2,No,Yes,3,2,4
E9274,Joseph Blevins,45,Female,Sales,Engineer,Masters,9,57719,2,No,Yes,3,0,2
E9275,Steven Cannon,40,Female,Sales,Executive,Bachelors,19,89381,3,No,No,4,8,3
E9276,Wendy Horne,23,Male,Engineering,Specialist,Diploma,8,88930,2,No,No,1,0,4
E9277,David Cruz,43,Female,HR,Executive,Bachelors,1,104670,3,Yes,No,3,6,1
E9278,Michael Hendrix,41,Male,Sales,Engineer,Masters,15,149275,5,No,No,3,4,1
E9279,Thomas Garcia,54,Male,Engineering,Engineer,Bachelors,2,94509,1,No,No,2,1,4
E9280,Jacqueline Ford,29,Female,HR,Manager,Bachelors,1,129897,4,No,No,4,3,4
E9281,Vanessa Boone,46,Female,Sales,Analyst,Diploma,9,74988,5,Yes,No,3,9,4
E9282,Nancy Garcia,30,Male,Engineering,Manager,PhD,19,34257,3,No,Yes,3,1,2
E9283,Ernest Kennedy,55,Female,Finance,Specialist,Bachelors,4,112294,5,No,No,3,6,1
E9284,Brandon Miller,44,Other,Finance,Analyst,PhD,7,114042,3,Yes,No,3,3,3
E9285,Anita Wright,26,Female,Engineering,Executive,Bachelors,11,45544,5,No,No,3,7,2
E9286,Martin Cox,46,Female,Engineering,Executive,PhD,3,60813,4,No,No,3,0,1
E9287,Tiffany Flores,29,Female,Engineering,Specialist,Masters,13,113536,4,Yes,No,3,8,3
E9288,Anthony Parker,37,Male,Operations,Engineer,Bachelors,14,29431,2,No,No,3,7,3
E9289,Jeremy Miller,36,Female,Engineering,Executive,Diploma,2,135557,4,No,No,3,6,4
E9290,Stephanie Jensen,22,Female,Engineering,Manager,Bachelors,14,71089,5,No,Yes,3,7,4
E9291,Jennifer Austin,43,Female,HR,Engineer,Bachelors,3,59727,4,No,No,3,3,2
E9292,Randy Flores,24,Female,Marketing,Executive,Bachelors,14,75867,2,No,No,2,6,1
E9293,Ryan Reynolds,59,Male,Sales,Engineer,Diploma,8,38079,2,No,Yes,3,4,3
E9294,Elizabeth Travis,35,Male,Engineering,Analyst,Masters,17,114018,3,No,No,3,6,2
E9295,Richard Harmon,57,Male,Engineering,Executive,Bachelors,12,115132,4,No,No,1,4,2
E9296,Kevin Thomas,39,Male,Engineering,Executive,Bachelors,8,117339,1,Yes,No,3,1,2
E9297,Shannon Harper,39,Male,Operations,Engineer,Bachelors,3,92942,5,No,No,4,9,2
E9298,Anthony Parker,24,Male,Operations,Analyst,Bachelors,12,130550,3,No,No,3,9,3
E9299,Luke Gross,31,Female,Sales,Manager,Bachelors,9,57900,3,No,No,2,4,1
E9300,Jason Garcia,22,Female,HR,Analyst,Bachelors,7,99403,3,No,Yes,3,2,2
E9301,Janet Davidson,48,Female,Marketing,Manager,Bachelors,13,148506,4,Yes,No,2,4,4
E9302,Anna Brown,48,Female,Engineering,Specialist,Bachelors,15,97690,3,No,Yes,3,4,3
E9303,Sara Park,32,Male,Engineering,Analyst,Masters,18,136593,3,No,No,3,5,3
E9304,Brandi Beck,26,Male,Marketing,Manager,Bachelors,6,58557,3,No,No,3,7,4
E9305,Patrick Sullivan,28,Female,Engineering,Engineer,PhD,11,30511,4,Yes,No,3,7,4
E9306,Roger Buckley,40,Female,Operations,Manager,Bachelors,12,58758,4,No,Yes,4,1,3
E9307,Bradley Cochran,50,Female,Engineering,Specialist,Masters,14,138203,3,Yes,No,2,5,4
E9308,Mark Jackson,36,Male,Engineering,Manager,Masters,14,110376,3,No,No,1,7,1
E9309,Sara Carroll,56,Male,Engineering,Analyst,Bachelors,17,132291,3,No,Yes,4,9,1
E9310,Charles Rice,58,Female,Marketing,Manager,PhD,1,38598,3,Yes,No,1,1,1
E9311,Kathleen Marsh,33,Female,Engineering,Analyst,Bachelors,13,131292,3,No,No,3,4,1
E9312,Nichole Smith,51,Female,Engineering,Specialist,Bachelors,19,111167,3,No,No,3,1,1
E9313,Brenda Marsh,41,Female,Operations,Manager,Diploma,6,81573,3,No,No,3,9,4
E9314,Taylor Schultz,58,Female,Engineering,Manager,PhD,19,56020,3,Yes,No,2,1,4
E9315,Peter Arnold MD,24,Female,Finance,Specialist,Masters,1,39726,3,Yes,No,3,2,2
E9316,Brooke Johnson,30,Female,Engineering,Manager,Bachelors,1,64041,3,Yes,Yes,3,4,1
E9317,Mary Durham,47,Female,Engineering,Analyst,Bachelors,4,120688,3,No,Yes,2,5,4
E9318,Gerald Snyder,23,Female,Sales,Executive,Masters,2,75750,2,Yes,No,3,4,2
E9319,Robert Hawkins,44,Female,Engineering,Executive,Bachelors,2,78074,1,No,Yes,3,7,2
E9320,Brianna Bailey,44,Female,Marketing,Analyst,Bachelors,0,97232,1,No,No,3,6,4
E9321,Cody Love,42,Male,Engineering,Manager,Masters,18,43416,4,No,No,2,4,3
E9322,Michael Hunt,37,Female,Marketing,Analyst,Masters,19,85504,3,No,No,3,7,4
E9323,Maria Mccarthy,30,Female,Engineering,Specialist,Masters,11,131262,4,No,No,3,3,2
E9324,Mark Black,34,Male,Operations,Analyst,PhD,5,67673,5,Yes,No,2,3,4
E9325,James Roberts,49,Female,HR,Executive,Diploma,19,148209,2,No,No,2,5,2
E9326,Rick Decker,48,Male,Sales,Engineer,Bachelors,5,61310,3,No,No,4,4,1
E9327,Jason Howard,38,Female,Engineering,Specialist,Bachelors,12,92232,3,No,No,2,5,1
E9328,John Hayes,59,Female,Engineering,Manager,PhD,9,68050,4,No,No,1,1,1
E9329,Melissa Lawson,57,Male,Finance,Analyst,Bachelors,0,67450,5,No,Yes,3,0,4
E9330,Mitchell Johnson,22,Male,HR,Specialist,Bachelors,15,60894,4,No,Yes,1,6,1
E9331,Madison Stanton,39,Female,Engineering,Executive,Masters,13,116186,3,No,No,1,1,1
E9332,Erin Myers,30,Female,Finance,Manager,Masters,17,61193,5,Yes,No,1,2,2
E9333,Christina Davis,34,Male,Engineering,Analyst,Masters,13,99404,4,Yes,No,2,2,3
E9334,Mark Gomez,36,Female,Marketing,Analyst,Bachelors,9,112614,4,No,Yes,1,8,4
E9335,Connie Hansen,25,Female,Marketing,Manager,Diploma,19,49386,1,No,No,2,3,1
E9336,Tammy Ramos,54,Female,Finance,Engineer,PhD,4,57684,3,No,No,3,5,4
E9337,Hannah Terry,45,Male,Engineering,Engineer,Masters,1,91808,4,No,Yes,2,7,1
E9338,Lisa Gallegos,57,Female,Engineering,Specialist,Bachelors,16,141038,3,No,No,3,5,4
E9339,James Haley,31,Male,Operations,Analyst,Bachelors,0,83474,4,No,No,3,5,1
E9340,Carl Pennington,57,Female,Operations,Specialist,Bachelors,0,115288,1,No,No,4,9,2
E9341,Allison Davis,41,Female,Finance,Manager,Masters,5,37416,3,No,No,3,1,2
E9342,Nicholas Lee,32,Male,Sales,Specialist,PhD,6,123229,4,No,Yes,4,7,3
E9343,Thomas Olson,33,Female,Sales,Analyst,PhD,6,131238,3,No,No,3,0,1
E9344,Mary West,39,Male,Finance,Engineer,Masters,15,94539,4,No,No,3,6,2
E9345,Nicole Gilbert,51,Female,Engineering,Engineer,PhD,18,126568,3,Yes,Yes,3,8,1
E9346,Alan Murphy,58,Female,Engineering,Manager,Masters,8,122704,3,Yes,No,3,8,2
E9347,Monica Vincent,41,Female,Finance,Executive,PhD,0,50693,3,No,No,3,9,2
E9348,Rebecca Hubbard,46,Female,Engineering,Specialist,Diploma,17,51033,3,No,No,3,2,1
E9349,Kristin Sampson,33,Female,Operations,Manager,PhD,6,143879,4,No,No,2,0,2
E9350,Elizabeth Lawrence,42,Female,Engineering,Engineer,Bachelors,17,25688,2,No,No,4,7,4
E9351,Debbie Lamb,46,Female,Sales,Analyst,PhD,9,79226,3,No,No,1,2,4
E9352,Tina Hall,32,Male,Engineering,Analyst,Bachelors,19,141270,2,No,No,3,7,1
E9353,Justin Chapman,30,Female,Engineering,Executive,Masters,1,40998,3,No,No,4,9,3
E9354,Tina Ortiz,46,Female,Operations,Executive,Masters,10,149681,5,No,No,2,6,4
E9355,Anthony Elliott,56,Male,Finance,Engineer,Bachelors,17,132819,2,No,Yes,3,7,1
E9356,Beth Cross,53,Male,Engineering,Executive,Bachelors,10,149655,3,No,No,4,4,1
E9357,Robert Scott MD,35,Male,Engineering,Executive,Masters,13,29907,4,No,No,3,3,3
E9358,Robin Rice,22,Male,Engineering,Analyst,Diploma,12,143496,3,No,Yes,3,8,3
E9359,Sandra Rivera,38,Male,Marketing,Specialist,Diploma,0,58132,3,No,Yes,3,1,4
E9360,Brittany Macdonald,46,Female,Sales,Analyst,Masters,9,107435,2,No,No,3,2,4
E9361,Matthew Bates,29,Female,Engineering,Analyst,Diploma,14,140263,3,No,Yes,3,1,1
E9362,Shelia Moore,26,Female,Sales,Engineer,PhD,18,89915,4,No,Yes,4,1,4
E9363,Michelle Santana,26,Male,Finance,Engineer,Bachelors,16,128221,4,No,No,4,3,4
E9364,Ashley Robinson,56,Female,Engineering,Specialist,Bachelors,9,69914,3,Yes,No,3,5,4
E9365,Daniel Kim,40,Female,Sales,Manager,Bachelors,7,97444,4,No,Yes,3,3,2
E9366,Grace Nichols,44,Female,Finance,Executive,Bachelors,6,65910,3,No,No,3,6,1
E9367,Tom Henderson,30,Female,Marketing,Executive,Masters,17,78928,4,No,No,2,7,3
E9368,Margaret Shaw,51,Male,Engineering,Analyst,Masters,3,80285,5,No,No,3,6,4
E9369,Jennifer Nguyen,37,Other,Sales,Analyst,PhD,5,50117,2,Yes,Yes,3,3,1
E9370,Karen Adams,54,Female,Engineering,Specialist,Masters,1,114158,3,No,No,2,0,3
E9371,Gabriel Andrews,23,Male,Sales,Executive,Masters,12,131213,3,No,No,4,4,2
E9372,Bobby Howard,35,Male,HR,Analyst,Bachelors,11,83280,3,No,No,3,2,1
E9373,Timothy Morris,22,Male,Engineering,Analyst,Masters,4,143737,3,No,Yes,3,6,4
E9374,Richard Rivera,47,Male,Sales,Engineer,Masters,18,72098,3,No,Yes,4,3,2
E9375,Tammy Graves,46,Male,Operations,Manager,Bachelors,1,124677,3,No,No,2,9,3
E9376,Joshua Ellis III,37,Female,Sales,Specialist,Diploma,10,114735,3,No,Yes,1,4,1
E9377,Amy Fields,36,Female,Marketing,Manager,Bachelors,7,141820,1,Yes,Yes,2,8,3
E9378,Janice Clay,47,Female,Marketing,Manager,Bachelors,3,117657,1,No,No,2,2,3
E9379,Jessica Morris,37,Female,Operations,Specialist,Masters,3,146196,3,No,Yes,4,8,4
E9380,Paul Wilson,35,Female,Engineering,Executive,Bachelors,10,97006,3,No,Yes,3,0,4
E9381,Katherine Scott,50,Female,Operations,Analyst,PhD,13,43923,3,No,Yes,3,3,1
E9382,Louis Kelly,45,Other,Operations,Specialist,Masters,8,76908,3,No,No,3,1,4
E9383,Randall Osborne,36,Male,Sales,Analyst,PhD,19,79431,4,No,Yes,2,6,2
E9384,Stephen Carr,40,Female,Engineering,Engineer,Bachelors,13,114295,4,No,No,3,2,1
E9385,Kyle Young,29,Female,Sales,Manager,PhD,2,137167,3,No,No,2,3,4
E9386,Susan Williams,55,Male,Engineering,Engineer,Masters,12,80485,4,No,No,1,6,3
E9387,Heather Gordon,23,Female,Engineering,Manager,Bachelors,13,51329,5,No,No,3,5,4
E9388,Russell Foster,48,Female,HR,Executive,Bachelors,16,133186,3,Yes,Yes,4,3,4
E9389,Andrew Blake,31,Female,Marketing,Specialist,Bachelors,2,109469,3,No,Yes,3,6,4
E9390,John Fowler,56,Male,Sales,Executive,Masters,14,100686,5,No,No,3,9,1
E9391,Douglas Martinez,44,Female,Marketing,Manager,Bachelors,1,30242,2,No,Yes,4,5,4
E9392,Joshua Mcgee,29,Male,Sales,Engineer,Masters,9,66691,2,No,No,2,7,3
E9393,Matthew Jackson,49,Male,Engineering,Manager,Masters,14,104648,3,No,No,3,9,1
E9394,Juan Bradley,44,Male,Sales,Executive,Masters,18,42217,3,No,No,2,8,2
E9395,Dawn Pena,25,Female,HR,Executive,Masters,11,100880,2,No,No,4,4,1
E9396,Bradley Schultz,35,Female,Marketing,Engineer,Masters,16,46070,3,No,No,1,5,2
E9397,Amanda Smith,50,Male,HR,Engineer,Bachelors,15,113038,3,No,No,3,8,2
E9398,Thomas Spencer,22,Female,Engineering,Executive,Masters,7,38510,4,No,Yes,2,3,1
E9399,Scott Harrell,25,Male,Operations,Manager,Bachelors,4,83579,4,No,No,2,9,4
E9400,David Norton,53,Male,Sales,Manager,Masters,14,39860,5,No,No,2,6,3
E9401,Jennifer Burgess,54,Female,Marketing,Specialist,Masters,7,38151,3,Yes,No,3,0,2
E9402,Gregory Green,47,Male,Sales,Executive,Bachelors,17,41668,3,No,Yes,4,3,2
E9403,Alan Sanchez,38,Female,Sales,Specialist,Masters,7,65259,3,No,No,3,9,1
E9404,James Gilbert,44,Male,Sales,Executive,Bachelors,18,28538,1,No,Yes,4,7,4
E9405,Scott Velazquez,53,Male,Operations,Specialist,Masters,16,29233,3,No,No,2,2,2
E9406,Jennifer Graves,36,Female,Sales,Analyst,Masters,3,88843,3,No,No,4,1,3
E9407,Anthony Cook II,34,Female,Operations,Manager,Bachelors,3,74227,2,No,Yes,3,2,2
E9408,Sarah Evans,23,Male,Operations,Manager,PhD,19,40033,3,No,Yes,4,6,4
E9409,Ashley Vazquez,40,Female,Finance,Analyst,PhD,19,137341,5,No,Yes,3,4,3
E9410,Samantha Bailey,45,Female,Engineering,Engineer,Bachelors,8,34087,1,Yes,No,3,7,1
E9411,Mark Vega,45,Female,Marketing,Analyst,Bachelors,13,136970,3,No,Yes,4,0,4
E9412,Holly Williams,32,Male,Finance,Manager,Bachelors,0,37985,4,No,No,3,6,1
E9413,Dr. Tiffany Booker,43,Female,Sales,Executive,Bachelors,8,48399,2,Yes,Yes,3,4,2
E9414,Sarah Banks,36,Female,Engineering,Specialist,Bachelors,12,125048,5,No,No,3,4,2
E9415,Kristin Valencia,31,Male,Marketing,Manager,Masters,17,65005,4,No,Yes,3,4,2
E9416,Jordan Baxter,48,Female,Marketing,Analyst,Bachelors,9,48084,3,No,No,2,7,1
E9417,Ann Moore,30,Female,HR,Executive,Bachelors,3,114265,5,No,No,3,2,1
E9418,David Dunlap,49,Female,Sales,Manager,Masters,14,46167,4,No,Yes,3,0,3
E9419,John Hunt,22,Female,Operations,Analyst,Bachelors,3,83282,2,No,No,4,0,3
E9420,James Griffin,38,Female,Sales,Manager,Bachelors,19,61109,4,No,No,4,7,2
E9421,Sandra Guerra,52,Female,Marketing,Analyst,Bachelors,10,146696,3,No,Yes,3,4,1
E9422,Angela Harrington,31,Female,Sales,Analyst,Bachelors,11,141395,4,Yes,Yes,4,3,2
E9423,Laura Garcia,58,Female,Marketing,Manager,Masters,12,53915,3,Yes,No,3,3,4
E9424,Joy Brooks,50,Female,Operations,Executive,Bachelors,1,29251,3,No,No,2,4,1
E9425,Kenneth Watts,39,Male,HR,Manager,Diploma,7,71268,3,No,Yes,3,6,2
E9426,Ricky Munoz,59,Male,Sales,Manager,Bachelors,3,38221,3,No,No,3,5,1
E9427,Daniel Garcia,27,Female,Engineering,Executive,Masters,8,136814,4,No,Yes,2,6,3
E9428,Lisa Thompson,33,Male,HR,Manager,Diploma,1,71154,4,No,No,4,3,4
E9429,Olivia Holmes,35,Female,Engineering,Specialist,Bachelors,4,73672,4,Yes,No,3,0,2
E9430,Mary Alvarez,31,Female,Engineering,Specialist,Masters,4,28778,5,No,No,4,3,3
E9431,Jeffrey Gray,41,Female,HR,Specialist,Masters,3,128317,4,No,No,2,2,2
E9432,Steven Olson,36,Other,Finance,Analyst,Bachelors,18,52532,5,No,Yes,2,9,2
E9433,Eric Salazar,52,Female,Marketing,Engineer,Masters,8,96772,3,No,Yes,3,5,4
E9434,Michelle Fowler,28,Male,Engineering,Manager,Bachelors,11,91181,3,No,No,2,7,4
E9435,William Reynolds,31,Female,Finance,Engineer,Masters,2,60007,3,No,No,4,2,4
E9436,Johnathan Rogers,31,Male,Engineering,Specialist,Bachelors,4,116241,3,No,No,3,7,4
E9437,Justin Sampson,49,Male,Marketing,Executive,Masters,1,67421,5,No,Yes,3,1,2
E9438,Sandra Baker,51,Male,Engineering,Specialist,Diploma,12,141966,2,No,No,3,6,4
E9439,Stephanie Tucker,58,Male,HR,Manager,PhD,6,64862,3,Yes,Yes,3,2,2
E9440,Melissa Evans,24,Male,Sales,Engineer,Bachelors,7,50627,3,No,No,4,9,1
E9441,Daniel Wheeler,36,Male,Marketing,Engineer,Bachelors,19,137953,4,No,No,1,2,1
E9442,Zachary Beck,42,Female,Marketing,Analyst,Diploma,10,66486,1,No,No,3,7,4
E9443,Travis Schneider,58,Female,Engineering,Executive,Masters,11,101439,3,Yes,No,4,9,4
E9444,Scott Miranda,33,Male,Sales,Specialist,Bachelors,17,29458,3,No,No,1,1,1
E9445,Deborah Alvarado,25,Male,Engineering,Executive,Bachelors,17,109337,2,No,No,2,8,3
E9446,Mary Benson,30,Female,Marketing,Manager,Bachelors,15,109057,3,No,No,4,7,1
E9447,Mr. Tommy Mcdonald,49,Female,Finance,Analyst,Masters,19,100453,4,No,Yes,4,3,4
E9448,Jennifer Garcia,44,Female,Sales,Specialist,Bachelors,5,67688,2,No,No,3,8,3
E9449,Matthew Simon,43,Male,Engineering,Manager,Bachelors,17,56257,5,No,No,3,0,3
E9450,Brandon Ferguson PhD,45,Female,Marketing,Executive,Bachelors,16,64533,2,No,No,3,9,1
E9451,Daniel Ortega,47,Female,Sales,Analyst,Diploma,17,137990,3,No,No,3,8,2
E9452,Scott Herrera,51,Female,Engineering,Specialist,Masters,2,45924,4,No,No,4,7,3
E9453,Hannah Smith,54,Male,Engineering,Executive,Bachelors,8,94590,3,No,Yes,3,7,4
E9454,Nicole Floyd,37,Male,Engineering,Specialist,Bachelors,6,36243,3,No,No,1,0,4
E9455,Katelyn Harper,43,Male,Engineering,Analyst,Masters,6,123432,3,No,Yes,4,7,4
E9456,Heidi Mason,39,Male,Engineering,Analyst,Bachelors,18,142841,4,No,No,2,0,2
E9457,Jennifer Moore,28,Female,Sales,Executive,Bachelors,0,131704,3,No,No,3,9,4
E9458,Kiara Stout,47,Female,HR,Specialist,Masters,0,131541,4,No,Yes,3,0,2
E9459,Autumn Lee,29,Female,Engineering,Engineer,Bachelors,0,64403,3,No,No,4,1,3
E9460,Daniel Fitzgerald,27,Female,Sales,Manager,Bachelors,10,135555,3,No,No,4,1,2
E9461,Margaret Wallace,51,Female,Engineering,Analyst,PhD,17,57768,5,No,Yes,4,4,1
E9462,John King,44,Male,Engineering,Specialist,Bachelors,12,44619,4,No,Yes,3,6,2
E9463,Yolanda Wallace,53,Other,HR,Executive,Bachelors,14,111852,4,No,No,3,5,1
E9464,Dawn Werner,43,Female,Engineering,Executive,Bachelors,16,65772,4,No,No,1,3,3
E9465,Katherine Pacheco,30,Male,Engineering,Analyst,Bachelors,9,80167,2,Yes,No,1,0,2
E9466,Danielle Carter,52,Male,HR,Analyst,PhD,7,122089,4,Yes,No,3,4,3
E9467,Michelle Armstrong,28,Female,Engineering,Engineer,PhD,8,138098,3,No,Yes,3,3,1
E9468,Kelly Robinson DVM,30,Female,Operations,Executive,Masters,18,26634,3,No,Yes,3,8,3
E9469,Randall Johnson,34,Male,Engineering,Specialist,PhD,17,50373,1,No,Yes,2,5,4
E9470,Connor Summers,24,Female,Engineering,Manager,Bachelors,7,123271,4,No,Yes,2,4,4
E9471,Blake Bailey,56,Female,Sales,Manager,Bachelors,4,99631,4,No,Yes,3,3,1
E9472,Mary Williams,54,Female,Sales,Engineer,Bachelors,13,78505,2,No,No,4,4,4
E9473,Paul Bentley,42,Male,Sales,Specialist,Masters,12,69131,3,No,No,1,2,1
E9474,Richard Nelson,52,Male,Marketing,Manager,Bachelors,0,26894,3,No,Yes,3,7,4
E9475,Joshua Haynes,55,Female,Finance,Manager,PhD,10,128960,3,No,No,1,8,2
E9476,Joseph Edwards,53,Female,HR,Specialist,Bachelors,11,63034,3,No,No,2,0,3
E9477,Steven Moore,56,Male,Marketing,Specialist,Bachelors,5,29850,3,No,Yes,4,4,1
E9478,Holly Cochran,36,Male,Sales,Analyst,PhD,11,81902,3,No,No,2,5,2
E9479,Joshua Moody,53,Male,HR,Manager,Bachelors,2,143631,4,No,No,1,2,4
E9480,Jill Rhodes,27,Male,Engineering,Manager,Diploma,7,27061,3,No,No,1,2,2
E9481,Craig Patterson,42,Female,Finance,Engineer,Masters,1,49451,4,No,No,3,5,3
E9482,Mrs. Megan Kelly DDS,54,Other,Engineering,Analyst,Bachelors,5,78677,3,No,No,1,7,2
E9483,John Gibson,53,Male,Finance,Analyst,PhD,2,105672,2,No,No,3,1,3
E9484,Joshua Nelson,40,Male,Finance,Manager,PhD,6,93900,3,No,No,4,9,1
E9485,Daniel Owen,54,Female,Operations,Executive,Bachelors,15,34066,3,Yes,No,1,6,1
E9486,Nicole Salazar,49,Male,Operations,Executive,Bachelors,16,76997,5,No,No,4,0,3
E9487,Colton Munoz,52,Female,Marketing,Specialist,Bachelors,11,115094,3,No,No,2,0,4
E9488,Emily Vasquez,42,Female,Operations,Analyst,Bachelors,14,84347,4,No,No,2,1,2
E9489,Lucas Reynolds,55,Female,Engineering,Manager,Masters,13,116853,4,No,No,3,8,1
E9490,Tammy Edwards,36,Male,Engineering,Manager,Bachelors,0,62786,3,No,No,2,4,4
E9491,Monica Gutierrez,35,Male,Engineering,Manager,Bachelors,11,50463,3,No,No,1,0,3
E9492,Stacey Sampson,40,Female,Marketing,Engineer,PhD,19,123572,3,No,Yes,3,5,1
E9493,Victor Gonzalez,36,Male,Engineering,Executive,Diploma,19,98158,3,No,No,3,1,3
E9494,Valerie Contreras,27,Male,Sales,Engineer,Bachelors,13,61177,5,No,No,4,8,4
E9495,Suzanne Nunez,30,Female,Marketing,Manager,Bachelors,15,78029,3,No,Yes,2,6,4
E9496,Jackson Fuller,58,Female,Marketing,Manager,Bachelors,14,104283,5,No,Yes,3,0,1
E9497,Kristina Hernandez,41,Female,Marketing,Analyst,Masters,7,113038,3,No,Yes,3,3,2
E9498,Kayla Mccann,55,Male,Sales,Analyst,Masters,0,144368,2,No,No,2,9,4
E9499,Travis Caldwell,59,Female,HR,Executive,Bachelors,12,37374,3,Yes,Yes,4,0,4
E9500,Nicholas Pacheco,47,Female,HR,Specialist,Bachelors,2,119558,4,No,No,3,6,4
E9501,Michelle Marsh,39,Male,Engineering,Manager,Bachelors,11,86249,3,No,Yes,4,4,3
E9502,Jonathon Gallagher,49,Female,Sales,Analyst,Bachelors,6,61263,2,No,Yes,2,4,4
E9503,Todd Garcia,30,Male,Finance,Executive,Bachelors,7,112717,2,No,No,3,8,4
E9504,Megan Krueger,53,Male,Sales,Engineer,Masters,16,51408,3,No,No,3,6,1
E9505,Carol Baker,27,Male,HR,Manager,Bachelors,17,108174,3,No,No,3,3,3
E9506,Erica Moore,35,Female,Marketing,Specialist,PhD,9,86316,4,No,No,3,0,1
E9507,Thomas Richards,49,Female,Operations,Executive,Bachelors,14,63591,3,No,No,2,3,4
E9508,Kimberly Shaffer,45,Male,Sales,Specialist,Bachelors,9,50143,4,No,Yes,2,7,3
E9509,Gary Montgomery,34,Male,Engineering,Manager,Masters,8,45694,3,No,No,3,0,2
E9510,William Blake,33,Male,Sales,Executive,Bachelors,0,90535,3,No,No,2,9,2
E9511,Dennis Soto,40,Male,Sales,Analyst,Bachelors,4,148696,3,No,No,3,6,1
E9512,Jaime Lewis,42,Male,Marketing,Specialist,Bachelors,14,69730,4,No,No,1,5,1
E9513,Robert Ramirez,48,Male,Marketing,Engineer,Bachelors,13,69639,3,Yes,No,2,2,4
E9514,Ashley Davis,40,Male,Marketing,Engineer,Bachelors,10,38044,3,Yes,Yes,3,9,1
E9515,Kim Horn,45,Female,Engineering,Specialist,Masters,16,46158,3,No,No,3,6,3
E9516,Grace Lewis,47,Female,Operations,Manager,PhD,13,37239,2,No,No,3,7,4
E9517,Chelsea Burch,49,Female,Sales,Manager,Masters,5,98721,3,Yes,No,2,1,4
E9518,Brianna Harris,39,Male,HR,Manager,Masters,3,99550,3,No,Yes,3,7,4
E9519,Maria Garcia,57,Male,Sales,Engineer,PhD,12,71026,3,No,Yes,1,9,2
E9520,Jill Bean,50,Male,Marketing,Engineer,Masters,16,37237,3,No,No,3,5,3
E9521,Eric Garcia,38,Male,HR,Analyst,Bachelors,11,133991,3,No,No,2,4,1
E9522,Diana Crawford,25,Male,Sales,Manager,Masters,11,75946,3,No,Yes,2,9,1
E9523,James Taylor,50,Female,Engineering,Engineer,Bachelors,3,53660,4,No,Yes,3,4,3
E9524,Benjamin Stanley,25,Female,Sales,Engineer,Masters,1,27183,3,No,Yes,1,6,1
E9525,David Adams,31,Male,Sales,Manager,Bachelors,19,47222,3,No,Yes,3,3,1
E9526,Brent Lopez,46,Male,Sales,Manager,Bachelors,5,29856,5,Yes,No,2,9,2
E9527,Daniel Price,52,Female,Sales,Engineer,Bachelors,5,68261,2,No,No,2,0,2
E9528,Jordan Johns,24,Male,Engineering,Specialist,Masters,0,107248,4,No,Yes,3,4,1
E9529,Eddie Velez,23,Female,Engineering,Engineer,Masters,10,134071,4,No,No,3,6,4
E9530,Kenneth Esparza,46,Other,HR,Analyst,Masters,11,35009,2,No,No,4,9,2
E9531,Karen Rodriguez,27,Other,HR,Executive,Bachelors,3,85916,5,No,Yes,2,0,3
E9532,Patricia Bennett,47,Male,Marketing,Manager,Diploma,15,122951,3,No,No,3,4,4
E9533,Jacqueline Webb,29,Male,Engineering,Analyst,Bachelors,18,31407,4,No,Yes,3,0,1
E9534,Melissa Jones,56,Male,Engineering,Specialist,PhD,10,61710,3,No,No,3,9,3
E9535,Tyler Porter,48,Female,Engineering,Executive,Masters,10,132507,3,No,No,3,6,3
E9536,Joshua Singleton,46,Female,HR,Engineer,Bachelors,12,86812,5,No,No,3,0,4
E9537,Anthony Evans,39,Female,Operations,Manager,Bachelors,12,62947,3,No,No,3,8,1
E9538,Robin Walker,22,Female,Engineering,Engineer,Bachelors,7,59783,3,No,No,1,9,4
E9539,Ronald Martin,24,Female,Sales,Analyst,Diploma,10,125809,3,No,No,4,2,3
E9540,Martha Flynn,25,Female,Engineering,Manager,Diploma,15,50355,4,No,No,2,9,1
E9541,Jeffrey Evans,58,Female,Finance,Engineer,Bachelors,12,69491,3,No,Yes,1,1,3
E9542,Angela Johnson,36,Female,HR,Manager,Bachelors,2,66658,5,No,Yes,3,7,1
E9543,Melinda Hall,29,Female,Operations,Analyst,Bachelors,10,148066,4,No,No,2,3,2
E9544,Jasmine Buck,59,Male,Operations,Engineer,Bachelors,7,83313,2,No,No,3,2,4
E9545,Laura Sanford,40,Female,Sales,Executive,Diploma,9,89417,4,Yes,No,3,5,4
E9546,Nicole Brewer,47,Male,Finance,Specialist,Diploma,17,36640,5,No,No,2,9,4
E9547,Carlos Olsen,31,Male,Marketing,Engineer,Bachelors,16,36677,3,No,Yes,2,0,3
E9548,Dr. Linda Fleming MD,59,Female,HR,Manager,Bachelors,6,143827,3,Yes,No,3,0,4
E9549,Scott Hansen,35,Female,Engineering,Engineer,Masters,17,73606,1,No,No,3,6,1
